Geneid	Chr	Start	End	Strand	Length	SRR20959676_C	SRR20959677_C	SRR20959678_C	SRR20959679_C	SRR20959680_A	SRR20959681_A	SRR20959682_A
ENSB:IVk2ABy83-LnQ_Q	Chromosome	2448368	2449606	-	1239	604	8	263	18721	106	80	445
ENSB:LkfN39tjb4xz6xs	Chromosome	2449606	2451267	-	1662	207	6	195	23748	134	47	117
ENSB:CcdTSaMegIhl5DP	Chromosome	2451427	2452311	+	885	20	0	4	0	0	2	10
ENSB:KQI-CFak5fvJz4_	Chromosome	2452433	2452852	+	420	5	5	7	3	7	9	15
ENSB:Nddt1AbOSmq5FI_	Chromosome	2453108	2454043	-	936	2062	334	325	1426	1118	566	1966
ENSB:x8TmxdcSZ1znwYl	Chromosome	2454333	2455592	+	1260	18	8	4	34	16	8	69
ENSB:SuBbhbNd4bImLjf	Chromosome	2455658	2456344	-	687	0	0	0	0	4	8	22
ENSB:RpBYRDsKJVD1-bl	Chromosome	2456518	2457171	+	654	49	0	31	11	16	8	63
ENSB:oDWbgJNp3qoEnMi	Chromosome	2457407	2458426	-	1020	24	0	18	8	0	5	63
ENSB:3IrewD3wO8cf4IH	Chromosome	2458456	2458782	-	327	3	0	0	0	0	0	7
ENSB:qrOumsQQMzFdDEx	Chromosome	2459000	2460232	-	1233	46	51	106	28	10	7	111
ENSB:yKJRhIAbM89ClLH	Chromosome	2460225	2461124	-	900	5	7	8	0	0	1	17
ENSB:ezEt7_UZn_-F5Uc	Chromosome	2461355	2462002	-	648	40	19	99	18	22	4	0
ENSB:W9SafvZqGpu4sVP	Chromosome	2462401	2463009	+	609	56	4	8	8	6	12	15
ENSB:GiTTe66YJj1Wgte	Chromosome	2463346	2464554	+	1209	0	0	16	0	2	2	19
ENSB:NXHU2E3Jr9vqt5i	Chromosome	2464602	2465651	-	1050	150	17	14	52	82	33	161
ENSB:HtX3YPrqYljhlT4	Chromosome	2465682	2466629	-	948	77	36	18	8	55	17	22
ENSB:lx96bjGe48hJT9n	Chromosome	2466726	2467217	+	492	46	18	5	34	50	15	375
ENSB:QA-qfcuP1Qs8uUZ	Chromosome	2467214	2467633	+	420	79	6	41	92	115	73	857
ENSB:blnTadAcLaVhqHX	Chromosome	2467741	2468661	-	921	413	57	122	245	308	57	933
ENSB:ANLB5PuPjQgEujT	Chromosome	2468869	2469507	+	639	59	51	48	56	48	19	259
ENSB:LWjSar4rQRzWa3o	Chromosome	2469753	2471684	-	1932	10	0	72	2	40	6	157
ENSB:1lyPPLPo4Wf5iUK	Chromosome	2471697	2472344	-	648	4	0	84	8	7	0	29
ENSB:N4GVZ2bz-oKPPMG	Chromosome	2472465	2473016	+	552	0	0	6	0	4	6	0
ENSB:xI6IVas7OlZn7TV	Chromosome	2473246	2474454	-	1209	6	0	0	26	34	8	12
ENSB:6iMV1KSkRvClnOF	Chromosome	2474723	2476105	-	1383	23	16	17	6	5	7	28
ENSB:k1bEYgvFbuC0e7D	Chromosome	2476345	2476800	-	456	44	0	1	2	0	8	38
ENSB:-iczY4mjZwATSq2	Chromosome	2476995	2477963	+	969	235	10	11	44	115	26	56
ENSB:9puTBl1j1LjPp6o	Chromosome	2478538	2478894	+	357	0	0	0	0	0	0	0
ENSB:GrvPiE41sx8nN1z	Chromosome	2479034	2479699	-	666	2114	156	16	517	835	252	619
ENSB:jXFFRfXn7kbzlNQ	Chromosome	2479699	2480754	-	1056	130	112	52	96	116	36	1772
ENSB:LO5iuTdsGjc-3_7	Chromosome	2480890	2481564	+	675	39	29	13	39	15	7	52
ENSB:EyVepufwFqUunYp	Chromosome	2481557	2482930	+	1374	40	10	28	20	15	36	134
ENSB:hYeabhqQkTeH8JG	Chromosome	2483093	2483536	+	444	0	0	0	0	0	0	0
ENSB:psy--m2v3UnLOil	Chromosome	2483533	2483988	+	456	16	1	1	7	3	3	8
ENSB:8bT_GNgR9-0qB6p	Chromosome	2484054	2485532	-	1479	2400	445	930	1774	1596	1208	3516
ENSB:XseMLxqqatMjUI7	Chromosome	2485913	2487511	-	1599	580	468	1790	415	686	324	3637
ENSB:89c0-w0j2PMKxdG	Chromosome	2487828	2489501	+	1674	460	59	264	172	254	253	1532
ENSB:jdpvW-ySowveWN1	Chromosome	2489654	2490283	-	630	205	15	9	36	40	38	212
ENSB:nTTrlG7I7lJE0_d	Chromosome	2490597	2491112	-	516	1	15	108	2	6	0	3
ENSB:f6GioeK9sAlvJq5	Chromosome	2491303	2492307	+	1005	159	56	276	159	191	62	368
ENSB:hMN7snfJ3j3xE7_	Chromosome	2492353	2492688	-	336	6	11	0	32	37	2	59
ENSB:nRW8PbbB3PzbS8X	Chromosome	2492790	2493824	-	1035	23	36	372	58	84	15	146
ENSB:7wVGLoYmVVyAGOG	Chromosome	2494056	2494487	-	432	0	2	24	6	0	0	0
ENSB:eo_bOXT1AuAZGX1	Chromosome	2494694	2495971	-	1278	0	0	0	0	6	0	20
ENSB:nk5w9XXo963ApO0	Chromosome	2496132	2496755	+	624	7	26	66	12	29	30	111
ENSB:D2KeAhBq9ueoMpg	Chromosome	2496801	2497745	+	945	12	4	12	31	1	6	49
ENSB:xm1bKdzaAZQOVV0	Chromosome	2497831	2499273	-	1443	95	29	17	74	26	16	246
ENSB:mTeQjRsLM2-pVTu	Chromosome	2499456	2499839	+	384	1	0	16	0	0	2	0
ENSB:NXKsa3nnrPepMTw	Chromosome	2501327	2503432	+	2106	131	174	242	38	80	180	145
ENSB:KIFAi3K_aBaiRnV	Chromosome	2503503	2503925	+	423	54	12	82	24	81	38	136
ENSB:rRLWPZmETbO2ovN	Chromosome	2504190	2504546	+	357	0	0	0	0	0	0	0
ENSB:51iwRNqDEnwQIEt	Chromosome	2504950	2506227	-	1278	654	224	442	320	404	206	711
ENSB:Mo3x-jw9Obtk_nn	Chromosome	2506409	2506774	-	366	0	0	0	0	0	0	4
ENSB:qArLOo-uNsOsjXt	Chromosome	2507172	2507618	+	447	12	10	8	4	10	0	100
ENSB:ewY9iyHsBlbc0M7	Chromosome	2507840	2508262	+	423	6	6	16	0	9	6	62
ENSB:d3M2lSfimVH8-AQ	Chromosome	2508369	2509538	-	1170	24	0	32	8	4	5	114
ENSB:ZQWSJzhqJ0ikyxh	Chromosome	2509908	2510546	+	639	0	0	0	0	2	0	6
ENSB:qAiOpZuhvOIDjXl	Chromosome	2510616	2510822	+	207	0	0	0	6	0	0	0
ENSB:8CjgWbYO5qcx6dt	Chromosome	2510801	2511541	+	741	0	2	0	3	0	4	6
ENSB:SYQxdM6uDFUl3bS	Chromosome	2511799	2512452	-	654	76	0	4	17	30	40	74
ENSB:oGScwt1Aut1RGT3	Chromosome	2512475	2513509	-	1035	216	30	19	42	91	88	244
ENSB:lFkDnTGzNqAUPVJ	Chromosome	2513533	2513985	-	453	94	33	64	11	63	37	99
ENSB:KytIzWItD-6cETk	Chromosome	2514005	2514682	-	678	2	18	1	4	20	2	49
ENSB:ULe_1UeJzIbioh_	Chromosome	2514675	2515250	-	576	6	8	34	4	2	0	14
ENSB:7uo5_2esVAYBU5w	Chromosome	2515243	2516802	-	1560	87	12	53	50	27	38	157
ENSB:zY_hHimq2pnasfu	Chromosome	2516792	2520481	-	3690	132	30	36	187	76	22	371
ENSB:C250R4KcwIi0E0e	Chromosome	2520790	2521767	-	978	28	6	0	16	14	4	171
ENSB:dY8tQX8cpQv48gX	Chromosome	2521758	2522072	-	315	8	0	0	1	1	0	2
ENSB:BMrCTWe4ol92xbE	Chromosome	2522076	2524481	-	2406	49	1	50	39	11	30	66
ENSB:EJi0hWjfgufg7zo	Chromosome	2524547	2525278	-	732	5	1	0	2	5	8	5
ENSB:uGwgsBgP_3pfUMI	Chromosome	2525508	2526044	-	537	1	0	0	0	0	0	0
ENSB:XOqGTSM0kkdXZTu	Chromosome	2526277	2527101	-	825	108	16	0	4	2	8	1
ENSB:ZXj_tgaD3B7FJsj	Chromosome	2527318	2527500	-	183	9	0	0	4	0	0	4
ENSB:tkwzWsSsIrfgr2m	Chromosome	2527584	2528051	-	468	10	22	0	0	2	6	4
ENSB:PjnANKyT4f5YFDs	Chromosome	2528237	2529787	-	1551	4	2	18	0	4	2	4
ENSB:n4D6Ah38PDzklB0	Chromosome	2530082	2530348	-	267	0	0	0	0	24	0	0
ENSB:3NoyO6LwyhWnoN7	Chromosome	2530348	2530599	-	252	1	0	0	0	0	0	0
ENSB:Urvc8mr-zzk2QzX	Chromosome	2530872	2531471	-	600	36	0	88	19	57	25	76
ENSB:jS3PXXuojulYePW	Chromosome	2531490	2531849	-	360	15	4	15	16	41	14	9
ENSB:Dy7yXPZqguX30Sp	Chromosome	2532104	2533354	+	1251	22	10	38	4	6	12	84
ENSB:qmgzJPXLfK3Cjlw	Chromosome	2533451	2534182	-	732	763	134	11	493	695	484	854
ENSB:d0ZFL9ZI4DdX5eg	Chromosome	2534179	2534907	-	729	469	87	18	679	682	320	1339
ENSB:mXq0ZSGWARw_PWe	Chromosome	2534879	2535658	-	780	49	27	52	51	40	20	177
ENSB:kaVLcStVs6UutkL	Chromosome	2535779	2537218	-	1440	115	16	111	155	83	100	136
ENSB:4ZpsoY6ZAUcIS_W	Chromosome	2537392	2537496	+	105	2	0	0	4	8	2	0
ENSB:JuabMkNqlFKiBBP	Chromosome	2537650	2538336	-	687	27	12	13	9	17	11	64
ENSB:JoRHUxtdxtMn-B2	Chromosome	2538663	2539529	-	867	18	2	34	2	6	3	171
ENSB:L76Ibya6B4Z_ELi	Chromosome	2540281	2541591	+	1311	20	0	15	1	2	9	213
ENSB:hKB_Lje1ck9ZZtY	Chromosome	2542091	2543056	+	966	21	14	40	40	42	52	449
ENSB:vT2-yAace4q-H5V	Chromosome	2543623	2544570	+	948	6	2	65	22	2	73	66
ENSB:GmczFC37aWx2ti6	Chromosome	2544572	2545549	+	978	52	12	60	35	30	188	98
ENSB:4av1slt_hPyP6Qd	Chromosome	2545601	2546068	-	468	0	0	0	0	2	2	0
ENSB:jSWL8EA55YaGHEc	Chromosome	2546079	2546771	-	693	0	0	5	0	8	3	4
ENSB:W8tEs6B5Pw9LYJM	Chromosome	2546782	2547897	-	1116	15	4	129	13	17	14	20
ENSB:dbkeG4JtTaGsp5j	Chromosome	2547875	2548882	-	1008	2	0	14	2	4	2	11
ENSB:WtrdT_w15MKYBnK	Chromosome	2548884	2550242	-	1359	4	2	64	1	4	8	18
ENSB:IWUZ6t0_MHdzgns	Chromosome	2550220	2550906	-	687	1	4	6	6	0	0	23
ENSB:5H0yBL82pHiFxrR	Chromosome	2551358	2553091	-	1734	0	0	0	8	0	0	3
ENSB:wE7sAjVA1K0U6sy	Chromosome	2553116	2554879	-	1764	0	0	1	1	0	0	3
ENSB:aqy22qyBknztoX4	Chromosome	2555748	2556134	-	387	12	14	12	14	12	44	0
ENSB:gZQTQbBEdldHTfL	Chromosome	2556402	2557544	+	1143	2348	404	465	963	678	478	2128
ENSB:37VvQIHl5zEMSho	Chromosome	2557604	2558263	+	660	576	240	65	235	200	160	771
ENSB:Gnh1040P1rcwSOa	Chromosome	2558445	2559656	+	1212	446	101	150	194	322	105	696
ENSB:P81kLBALEzqFafV	Chromosome	2559779	2560252	-	474	0	0	0	0	2	0	0
ENSB:6DSTF-Gp-8TxUzi	Chromosome	2560365	2561021	+	657	155	12	32	78	102	51	240
ENSB:wNfRtw77mHgQPFb	Chromosome	2561084	2561890	-	807	60	0	0	0	20	6	36
ENSB:ZcJv6CfsOsNCJzD	Chromosome	2562176	2563585	+	1410	846	192	261	320	562	444	938
ENSB:ARj_NjGHqDgs5Fk	Chromosome	2563723	2565801	+	2079	63	14	113	25	57	23	130
ENSB:8W3J4UklQ_-Rcmf	Chromosome	2565941	2567770	-	1830	97	13	32	47	78	32	382
ENSB:Srm4rE41m-7WvNd	Chromosome	2568002	2569498	+	1497	62	44	46	37	36	48	102
ENSB:4S9E0FDsjN568nd	Chromosome	2569590	2570441	-	852	52	14	52	33	130	4	94
ENSB:O-J6faWqSLQ4yeA	Chromosome	2570763	2571698	-	936	25	6	18	11	14	7	43
ENSB:VoF6NwkhoM4hs55	Chromosome	2571924	2573324	-	1401	129	28	110	36	75	40	225
ENSB:RBGcebeQR3OnGZ8	Chromosome	2573618	2574313	-	696	233	239	67	1391	1174	750	4683
ENSB:Rw579XDoItEjD9Y	Chromosome	2574313	2575254	-	942	567	172	285	375	391	352	1312
ENSB:6-ibFsPUS0hDGgP	Chromosome	2575271	2575906	-	636	554	257	292	436	510	446	1778
ENSB:9-EBgXI0KXT2y_S	Chromosome	2575903	2577129	-	1227	132	59	22	21	94	70	349
ENSB:rAm_4vmqGMSjRD-	Chromosome	2577799	2578398	-	600	3	0	0	0	1	0	7
ENSB:9-0mbj9-SsFkqar	Chromosome	2578578	2580215	+	1638	237	28	23	95	133	106	190
ENSB:xPNoLO3QN4qF4mR	Chromosome	2580823	2582175	+	1353	566	373	235	803	1205	749	321
ENSB:hogs2UDDLnkD3B5	Chromosome	2582237	2583424	-	1188	171	67	66	363	354	124	270
ENSB:AQo6tvy7ooDWg3V	Chromosome	2583820	2584596	-	777	1242	506	114	2122	1380	223	137
ENSB:LypKJ0vXIwRbWQj	Chromosome	2584589	2585251	-	663	16	2	0	1	10	0	4
ENSB:VTIECJ-kfT82jGo	Chromosome	2585499	2586575	-	1077	68	20	2	62	124	40	108
ENSB:LMRDSkBtqJ5QKOX	Chromosome	2586930	2587196	-	267	0	35	0	24	50	0	28
ENSB:9qQAjO62lfhkiQK	Chromosome	2587196	2587453	-	258	0	19	0	14	16	0	15
ENSB:gK72ogQdgTl4d8b	Chromosome	2587812	2588267	+	456	0	0	0	0	4	0	0
ENSB:rmF71ZlcsVpsqmq	Chromosome	2588435	2590012	-	1578	132	30	220	92	100	114	153
ENSB:c2rStJffkE4L5_O	Chromosome	2590207	2590956	+	750	2	0	10	1	0	0	18
ENSB:t6HTamLEn4cpJf-	Chromosome	2591180	2592373	-	1194	33	8	20	53	65	32	98
ENSB:ldrrTpYbBY-5Ada	Chromosome	2592385	2593134	-	750	0	0	4	2	8	0	24
ENSB:z9zXoZX3wBgWWjn	Chromosome	2593127	2593942	-	816	1	1	0	7	8	2	10
ENSB:5NO0Js5nXYt3kNX	Chromosome	2593939	2594808	-	870	6	0	20	22	4	12	26
ENSB:ixJHcxtNG_zAIq0	Chromosome	2594805	2595740	-	936	20	0	53	7	6	30	43
ENSB:aHnfAFL8y5mDczw	Chromosome	2595753	2597351	-	1599	36	0	43	10	8	27	95
ENSB:EuSKHd1uG0YJNYG	Chromosome	2597494	2598795	-	1302	0	0	6	6	0	4	4
ENSB:iN6kuQjYItE67HY	Chromosome	2598788	2599606	-	819	0	0	0	0	0	2	12
ENSB:KFifSS_wfKkMuNi	Chromosome	2599617	2600438	-	822	2	5	3	9	3	0	5
ENSB:5uCh2oQf-1J7wyH	Chromosome	2601305	2601670	-	366	11	0	0	0	1	7	0
ENSB:iITjkEIR5j5Czfs	Chromosome	2601933	2602652	-	720	81	2	0	8	20	0	0
ENSB:xyQ1EBRHT31jeLW	Chromosome	2602984	2604522	+	1539	1155	47	140	260	247	139	444
ENSB:9KvRpJRYH58Qvdc	Chromosome	2604634	2605056	-	423	249	30	18	115	177	85	7
ENSB:NDhQopzujOkQg4X	Chromosome	2605508	2605927	-	420	9	0	0	0	0	3	0
ENSB:PLM3GQ_vaTvQW-e	Chromosome	2605945	2606364	-	420	0	0	0	0	0	3	0
ENSB:F3kGdtOEs8TL4lw	Chromosome	2606631	2607053	-	423	4	0	0	0	0	88	0
ENSB:1c_lFbyBOG_5YDd	Chromosome	2607304	2607999	-	696	1117	6	85	74	38	228	133
ENSB:x6aSgVxsZt_cbY7	Chromosome	2608288	2608569	+	282	4	1	0	1	7	4	15
ENSB:1TBVgqYKQCBijPx	Chromosome	2608829	2609020	-	192	140	80	342	262	77	64	706
ENSB:fWZ5VY1wwG9txIX	Chromosome	2609581	2610375	-	795	0	1	0	0	0	0	0
ENSB:kGCmW88MCaEX7Iw	Chromosome	2610911	2611198	-	288	0	0	0	0	1	0	5
ENSB:CPWKWFQSWpQ-A6N	Chromosome	2611201	2611527	-	327	0	0	0	0	2	0	8
ENSB:avSt6Ew9lmtcnil	Chromosome	2611739	2612851	-	1113	2	0	1	7	5	3	30
ENSB:G1dKpCcquJSzsHi	Chromosome	2612848	2613237	-	390	0	0	0	2	2	1	2
ENSB:bWWKVYNd_SkoKMU	Chromosome	2613186	2613632	-	447	0	0	0	0	0	1	1
ENSB:YMJttK29lt1EsNI	Chromosome	2613744	2614520	-	777	1	8	0	0	0	0	6
ENSB:D4LaQJUVUPYvRum	Chromosome	2614823	2617684	-	2862	16	4	1	4	39	28	0
ENSB:ZMDesZ-hpGXOBPs	Chromosome	2617686	2618078	-	393	5	1	0	1	3	6	1
ENSB:QTXfBFbF7wFSd1M	Chromosome	2618366	2620003	+	1638	15	3	18	22	26	24	56
ENSB:k1lOkdIUSgcyo91	Chromosome	2620287	2620553	+	267	0	0	0	1	0	2	14
ENSB:ViD4jt-y7-qANJK	Chromosome	2620697	2621005	+	309	2	0	0	0	0	1	29
ENSB:sfv4E8-zlvcNr1y	Chromosome	2621113	2621283	-	171	0	0	0	0	0	2	2
ENSB:Wyq6TP8Wkss-7Ut	Chromosome	2621327	2622520	-	1194	2	2	1	8	23	31	3
ENSB:Wek6VGwm1MLCFKk	Chromosome	2622904	2623470	-	567	2	2	0	5	10	1	0
ENSB:0NTx1vI7gp18In_	Chromosome	2624916	2626250	-	1335	2	0	3	0	2	0	3
ENSB:GeAQAyGOAXtlS1I	Chromosome	2626556	2626912	-	357	1	0	0	0	0	0	0
ENSB:Ol1QC8rb9yAU9ID	Chromosome	2627241	2627984	+	744	0	1	0	0	0	0	0
ENSB:msN_jRLo_o20kBv	Chromosome	2628195	2629061	-	867	44	0	3	0	0	24	33
ENSB:JQrSFw6IrSf3H1X	Chromosome	2629241	2632063	-	2823	9	3	6	2	8	23	9
ENSB:3HKYa6RLn3_N-k_	Chromosome	2632745	2635801	-	3057	26	8	56	24	51	8	5
ENSB:xXxPh2eLVHGROiH	Chromosome	2636270	2637628	-	1359	426	40	230	176	112	166	1678
ENSB:aR-bQIWFfzBN-24	Chromosome	2637745	2639298	-	1554	87	0	14	30	23	25	270
ENSB:E_hbpkLycgSzm7H	Chromosome	2639322	2640002	-	681	1	0	0	0	0	0	10
ENSB:msejPWRFMbRbu6S	Chromosome	2640156	2640920	-	765	288	86	132	196	112	148	512
ENSB:0e_Yj_YofxqasKe	Chromosome	2641085	2641777	-	693	0	8	5	5	8	57	22
ENSB:MZsK7DgQhU6wUTx	Chromosome	2642008	2642424	-	417	1	0	2	0	0	14	10
ENSB:oxq19iPQXKICFHE	Chromosome	2642563	2644386	-	1824	327	64	186	80	93	129	1141
ENSB:Nlmuv9e-PcZMfpM	Chromosome	2644864	2646141	-	1278	388	88	213	234	273	225	2035
ENSB:cbU_jHGvuZe-zHt	Chromosome	2646688	2647299	+	612	194	42	327	62	136	82	84
ENSB:4i2y27GL2XbK107	Chromosome	2647396	2648559	-	1164	30	21	36	34	23	34	34
ENSB:OIAcnyqfIFgDvJx	Chromosome	2648552	2649016	-	465	0	0	0	0	0	0	3
ENSB:M6AgThe7sFIsmC8	Chromosome	2649444	2650139	+	696	2	0	6	0	6	9	244
ENSB:6qz-ssGLIUxjH6e	Chromosome	2650141	2650911	+	771	0	8	6	1	4	0	79
ENSB:yZ0zjgZ_HTm8IHW	Chromosome	2651284	2653248	+	1965	248	57	483	187	153	432	1509
ENSB:usd0mocWfnn6ESq	Chromosome	2653592	2654671	+	1080	279	85	742	99	191	169	966
ENSB:cLnFHb7MWSf-IPc	Chromosome	2654776	2655369	-	594	11	0	13	6	3	1	20
ENSB:6G_f45sDGHv5noE	Chromosome	2655391	2656359	-	969	4	1	12	4	0	8	1
ENSB:F0Ko5WyOqPAqTih	Chromosome	2656437	2656871	-	435	0	0	0	0	5	4	1
ENSB:4jtwPcx7HPSJOBM	Chromosome	2657098	2657382	+	285	0	0	0	0	3	1	0
ENSB:5vXpS6741FBnAxp	Chromosome	2657553	2658359	+	807	628	132	42	264	745	175	5256
ENSB:IY2iQ8nLNFp-gIZ	Chromosome	2658479	2659150	-	672	1876	295	178	672	1086	440	1268
ENSB:Ef6J2oH--QEHNZw	Chromosome	2659420	2660412	+	993	259	42	72	22	22	24	309
ENSB:z-pkazOZr5R8uLv	Chromosome	2660661	2661461	-	801	0	0	4	0	0	12	8
ENSB:XwVyKaOywb_Otb6	Chromosome	2661782	2662417	+	636	0	0	1	0	0	3	0
ENSB:NUqIwAVzr93lypU	Chromosome	2662432	2663154	+	723	0	0	0	0	0	2	0
ENSB:xM6CzBNcRoroR--	Chromosome	2663314	2663934	-	621	2	0	0	0	1	6	19
ENSB:qr2Ihp29cA3oOHG	Chromosome	2664128	2664619	+	492	112	0	0	6	11	7	79
ENSB:ejxmgANP_Udqq1E	Chromosome	2665057	2665227	-	171	1	0	0	0	2	14	0
ENSB:LoJyOdp5rJTuVD3	Chromosome	2665406	2666305	-	900	202	24	15	90	63	42	113
ENSB:5SubF1Vr5Zg9xnj	Chromosome	2666319	2666999	-	681	26	0	4	20	11	9	3
ENSB:E83WmEKRyCOo6_h	Chromosome	2667002	2668045	-	1044	212	5	46	112	64	30	53
ENSB:duFdIJsssWWtZx9	Chromosome	2668596	2668799	+	204	0	0	0	0	4	0	0
ENSB:3oOcFZFNSfiB6Hh	Chromosome	2668955	2669917	+	963	12	4	24	12	20	30	8
ENSB:kSoX2wJ8fVj3aZH	Chromosome	2669999	2670967	-	969	239	19	14	70	231	80	240
ENSB:9aPZkNefx4-_xW3	Chromosome	2671100	2671444	-	345	95	19	80	14	38	20	91
ENSB:de7Zf5jJiDbS5Mr	Chromosome	2671486	2671896	-	411	25	4	6	2	10	3	14
ENSB:EGN4LLHDdyfgO7u	Chromosome	2672276	2674342	-	2067	4437	2238	341	4146	3925	6067	4617
ENSB:gVeymmUaBfOtobl	Chromosome	2674643	2676382	-	1740	8265	1002	1924	4191	2762	2636	1957
ENSB:95QaWca--aCJ48U	Chromosome	2676429	2677118	-	690	1802	524	496	1494	1136	818	903
ENSB:kQXsaP5po927pIf	Chromosome	2677111	2677506	-	396	0	2	1	0	0	0	4
ENSB:tewWMbS3udPHFif	Chromosome	2677719	2678582	-	864	8	0	0	14	6	4	0
ENSB:cjx4d9ijhYLjjg7	Chromosome	2678764	2678982	+	219	77	24	123	32	188	14	83
ENSB:vrD117jOumZPc8w	Chromosome	2679371	2679802	+	432	8	2	1	12	4	20	24
ENSB:CSm96dgRJdskwrd	Chromosome	2680562	2680819	-	258	1	0	0	0	0	0	0
ENSB:JSIgrLnvvYaoQ9s	Chromosome	2681398	2682675	-	1278	262	24	0	34	53	32	110
ENSB:M6-YtXjqzOLSiIX	Chromosome	2682929	2684095	+	1167	456	60	144	221	225	184	352
ENSB:90A37hjQdwJybu0	Chromosome	2684265	2684786	-	522	40	1	7	9	2	0	26
ENSB:tO7rZhkDK3N5GUo	Chromosome	2685195	2687300	+	2106	3536	403	306	1702	1761	158	6
ENSB:wHnH42yYteEK7Q4	Chromosome	2687369	2687539	-	171	0	0	0	0	0	7	0
ENSB:o3bnIPYAlLLNcth	Chromosome	2687552	2689546	-	1995	6	0	12	0	2	86	4
ENSB:a_UCXnDXeFzrVOx	Chromosome	2689558	2689785	-	228	0	0	0	0	0	0	0
ENSB:ThL3ZMt2R7WbVp-	Chromosome	2690001	2692490	-	2490	16	3	14	21	22	25	35
ENSB:FSjcGOnMrkUz9FW	Chromosome	2692635	2693183	+	549	8	4	1	3	11	21	1
ENSB:vVeM7zLWquqSKGX	Chromosome	2693539	2695083	-	1545	2249	258	900	972	852	628	2169
ENSB:A-QahFA7J01_Kx4	Chromosome	2695273	2695872	-	600	6	11	4	20	22	18	4
ENSB:A3HHJag2iU0vv7m	Chromosome	2696111	2696302	+	192	118	62	32	0	2	6	146
ENSB:Ytc4yxWs30GbtV2	Chromosome	2696542	2698950	+	2409	6136	2068	2489	5314	4735	1778	20834
ENSB:USEtEWICEHgAfdQ	Chromosome	2699241	2699447	+	207	31	8	0	20	28	10	1497
ENSB:B6CMhgK6kH-f-nt	Chromosome	2699537	2700565	-	1029	40	22	56	19	18	9	352
ENSB:W9cjZDrlHLkSsf_	Chromosome	2700558	2701712	-	1155	182	9	87	215	126	54	211
ENSB:ddzF6ebuKzVwVbb	Chromosome	2702139	2703647	-	1509	996	230	200	658	538	829	286
ENSB:Nm6sZet0h-4_Ri_	Chromosome	2703659	2704522	-	864	118	66	44	66	48	118	54
ENSB:nA9XJTYljpKMZ4A	Chromosome	2704559	2705686	-	1128	1074	199	82	592	450	483	142
ENSB:8hiqjoqJYMhQ5zY	Chromosome	2705692	2707185	-	1494	349	68	12	237	192	198	191
ENSB:yRRd77uJBP8nvG1	Chromosome	2707178	2707675	-	498	24	0	1	5	0	5	6
ENSB:9HQ8lrAjQB4awGs	Chromosome	2707841	2708608	-	768	25	6	20	11	18	23	133
ENSB:7LGCB1bohf4r9Sr	Chromosome	2708969	2710780	-	1812	15	6	11	34	1	4	166
ENSB:4w-YuPAOQoWJlao	Chromosome	2711291	2711779	-	489	0	0	0	10	0	1	0
ENSB:9j6QgPSX6eaXW0k	Chromosome	2712055	2712756	-	702	1493	86	252	4805	1950	615	4114
ENSB:6qcOzTSbNzLx_Rw	Chromosome	2713364	2714419	-	1056	8	0	25	1	6	0	22
ENSB:aY7_jPlm0-2Zw-i	Chromosome	2714811	2715398	+	588	5	1	8	18	6	12	10
ENSB:usS61k9O7K5_GgH	Chromosome	2715776	2716096	+	321	72	184	15	159	385	142	215
ENSB:Gcgp9YRXO7gm24e	Chromosome	2716316	2716546	+	231	21	13	14	19	11	16	15
ENSB:ta_RHkePvdVkidl	Chromosome	2716696	2717073	-	378	9	9	68	2	7	10	3
ENSB:axX7enyLAJtnPR-	Chromosome	2717090	2717911	-	822	56	22	168	36	28	43	71
ENSB:p2Aoka9FeP8CLaP	Chromosome	2717931	2718230	-	300	0	0	0	2	0	0	0
ENSB:ajm8BsKl902M3iI	Chromosome	2718361	2718918	+	558	20	0	22	2	18	26	3
ENSB:dfrpYVrnXgZhVwB	Chromosome	2718911	2719615	+	705	60	0	28	30	20	93	84
ENSB:0p1apMYXDOixzCW	Chromosome	2719713	2720723	+	1011	438	55	168	144	167	184	111
ENSB:Z6MjVzg-2C4iG1x	Chromosome	2720743	2721573	+	831	552	46	52	347	574	92	143
ENSB:Lj06CeSuaA7ANKx	Chromosome	2721720	2722610	-	891	50	39	10	7	31	37	117
ENSB:kNYvMih5_JIJn6q	Chromosome	2722708	2724054	-	1347	2	1	15	2	4	0	56
ENSB:0TivNRzzFFj5nwL	Chromosome	2724042	2725148	-	1107	15	0	0	3	8	0	49
ENSB:2TzVQUq5ntaCkRo	Chromosome	2725482	2725778	-	297	0	0	1	0	1	2	0
ENSB:AfpKxJe5XJIu530	Chromosome	2725766	2726137	-	372	0	0	0	0	1	0	0
ENSB:OCbjZtxDRjdgDPD	Chromosome	2726149	2726427	-	279	0	0	0	0	0	0	0
ENSB:ePiM_nn0h6L_iqF	Chromosome	2726769	2727635	-	867	45	0	0	0	4	8	180
ENSB:-P5nOWP41EHFIL1	Chromosome	2727853	2728917	+	1065	147	22	58	59	95	108	198
ENSB:yMc7Nc5lUHL5vN2	Chromosome	2729072	2729347	+	276	5	0	0	0	12	3	13
ENSB:PDRRQhcXzCLmf6n	Chromosome	2729533	2730255	-	723	6	0	0	0	0	0	5
ENSB:xPkWf1jVYxtDSct	Chromosome	2730609	2731058	+	450	208	0	88	113	80	89	635
ENSB:tMCkxJ42h1pVLr4	Chromosome	2731139	2731726	-	588	27	16	65	44	26	71	104
